YEAR,City_State,POPULATION
2021,"Meadowbrook, Virginia",19433.0
2021,"Meadow View, Virginia",1377.0
2021,"Mechanicsville, Virginia",38155.0
2021,"Melfa, Virginia",365.0
2021,"Merrifield, Virginia",19038.0
2021,"Merrimac, Virginia",2286.0
2021,"Metompkin, Virginia",474.0
2021,"Middlebrook, Virginia",106.0
2021,"Middleburg, Virginia",673.0
2021,"Middletown, Virginia",1559.0
2021,"Midland, Virginia",91.0
2021,"Mineral, Virginia",572.0
2021,"Modest Town, Virginia",179.0
2021,"Montclair, Virginia",20897.0
2021,"Monterey, Virginia",80.0
2021,"Montrose, Virginia",7942.0
2021,"Montross, Virginia",368.0
2021,"Montvale, Virginia",400.0
2021,"Moorefield Station, Virginia",2242.0
2021,"Motley, Virginia",837.0
2021,"Mountain Road, Virginia",896.0
2021,"Mount Crawford, Virginia",425.0
2021,"Mount Hermon, Virginia",4167.0
2021,"Mount Jackson, Virginia",2522.0
2021,"Mount Sidney, Virginia",403.0
2021,"Mount Vernon, Virginia",13279.0
2021,"Narrows, Virginia",1764.0
2021,"Nassawadox, Virginia",501.0
2021,"Nathalie, Virginia",45.0
2021,"Neabsco, Virginia",21779.0
2021,"Nellysford, Virginia",1568.0
2021,"Nelsonia, Virginia",338.0
2021,"New Baltimore, Virginia",10666.0
2021,"New Castle, Virginia",163.0
2021,"New Church, Virginia",53.0
2021,"New Hope, Virginia",791.0
2021,"Newington, Virginia",13382.0
2021,"Newington Forest, Virginia",11977.0
2021,"New Kent, Virginia",531.0
2021,"New Market, Virginia",2220.0
2021,"Newport News, Virginia",180013.0
2021,"New River, Virginia",617.0
2021,"Newsoms, Virginia",323.0
2021,"Nickelsville, Virginia",385.0
2021,"Nokesville, Virginia",1740.0
2021,"Norfolk, Virginia",246940.0
2021,"North Shore, Virginia",3481.0
2021,"North Springfield, Virginia",7713.0
2021,"Norton, Virginia",4036.0
2021,"Nottoway Court House, Virginia",153.0
2021,"Oak Grove, Virginia",2680.0
2021,"Oak Hall, Virginia",61.0
2021,"Oak Level, Virginia",687.0
2021,"Oakton, Virginia",38812.0
2021,"Occoquan, Virginia",1324.0
2021,"Onancock, Virginia",985.0
2021,"Onley, Virginia",716.0
2021,"Opal, Virginia",747.0
2021,"Orange, Virginia",5019.0
2021,"Painter, Virginia",255.0
2021,"Palmyra, Virginia",109.0
2021,"Pamplin City, Virginia",41.0
2021,"Pantops, Virginia",4162.0
2021,"Parksley, Virginia",526.0
2021,"Parrott, Virginia",457.0
2021,"Passapatanzy, Virginia",1529.0
2021,"Pastoria, Virginia",1374.0
2021,"Patrick Springs, Virginia",2068.0
2021,"Pearisburg, Virginia",2630.0
2021,"Pembroke, Virginia",1007.0
2021,"Penhook, Virginia",1023.0
2021,"Pennington Gap, Virginia",1776.0
2021,"Petersburg, Virginia",31535.0
2021,"Phenix, Virginia",216.0
2021,"Pimmit Hills, Virginia",6457.0
2021,"Piney Mountain, Virginia",1505.0
2021,"Plum Creek, Virginia",1649.0
2021,"Pocahontas, Virginia",207.0
2021,"Poquoson, Virginia",12039.0
2021,"Port Royal, Virginia",207.0
2021,"Portsmouth, Virginia",95039.0
2021,"Potomac Mills, Virginia",6951.0
2021,"Pound, Virginia",850.0
2021,"Prices Fork, Virginia",1055.0
2021,"Prince George, Virginia",2104.0
2021,"Pulaski, Virginia",8687.0
2021,"Pungoteague, Virginia",323.0
2021,"Purcellville, Virginia",10528.0
2021,"Quantico, Virginia",402.0
2021,"Quantico Base, Virginia",5130.0
2021,"Quinby, Virginia",286.0
2021,"Radford, Virginia",18048.0
2021,"Raven, Virginia",1208.0
2021,"Ravensworth, Virginia",2107.0
2021,"Remington, Virginia",705.0
2021,"Reston, Virginia",63283.0
2021,"Rich Creek, Virginia",767.0
2021,"Richlands, Virginia",5257.0
2021,"Richmond, Virginia",231805.0
2021,"Ridgeway, Virginia",1004.0
2021,"Riner, Virginia",1170.0
2021,"Rivanna, Virginia",1751.0
2021,"Riverdale, Virginia",893.0
2021,"Riverview, Virginia",722.0
2021,"Roanoke, Virginia",101025.0
2021,"Rockwood, Virginia",8125.0
2021,"Rocky Mount, Virginia",4729.0
2021,"Rose Hill (Fairfax County), Virginia",22815.0
2021,"Rose Hill (Lee County), Virginia",778.0
2021,"Round Hill, Virginia",763.0
2021,"Ruckersville, Virginia",1340.0
2021,"Rural Retreat, Virginia",1693.0
2021,"Rushmere, Virginia",975.0
2021,"Rustburg, Virginia",1672.0
2021,"St. Charles, Virginia",63.0
2021,"St. Paul, Virginia",865.0
2021,"Salem, Virginia",25747.0
2021,"Saltville, Virginia",2687.0
2021,"Saluda, Virginia",669.0
2021,"Sandston, Virginia",6789.0
2021,"Sandy Level, Virginia",518.0
2021,"Sanford, Virginia",81.0
2021,"Savage Town, Virginia",-80.0
2021,"Savageville, Virginia",166.0
2021,"Saxis, Virginia",185.0
2021,"Schuyler, Virginia",26.0
2021,"Scotland, Virginia",171.0
2021,"Scottsburg, Virginia",249.0
2021,"Scottsville, Virginia",594.0
2021,"Sedley, Virginia",318.0
2021,"Selma, Virginia",409.0
2021,"Seven Corners, Virginia",8769.0
2021,"Seven Mile Ford, Virginia",790.0
2021,"Shawneeland, Virginia",1106.0
2021,"Shawsville, Virginia",1718.0
2021,"Shenandoah, Virginia",2894.0
2021,"Shenandoah Farms, Virginia",4208.0
2021,"Shenandoah Retreat, Virginia",626.0
2021,"Shenandoah Shores, Virginia",1021.0
2021,"Sherando, Virginia",689.0
2021,"Shipman, Virginia",295.0
2021,"Short Pump, Virginia",28969.0
2021,"Skyland Estates, Virginia",1132.0
2021,"Smithfield, Virginia",8501.0
2021,"Snowville, Virginia",61.0
2021,"South Boston, Virginia",7708.0
2021,"Southern Gateway, Virginia",3627.0
2021,"Southampton Meadows, Virginia",246.0
2021,"South Hill, Virginia",4328.0
2021,"South Riding, Virginia",34001.0
2021,"South Run, Virginia",6207.0
2021,"Southside Chesconessex, Virginia",109.0
2021,"Sperryville, Virginia",193.0
2021,"Spotsylvania Courthouse, Virginia",4836.0
2021,"Springfield, Virginia",31152.0
2021,"Springville, Virginia",1619.0
2021,"Stafford Courthouse, Virginia",3862.0
2021,"Stanardsville, Virginia",379.0
2021,"Stanley, Virginia",1612.0
2021,"Stanleytown, Virginia",1291.0
2021,"Staunton, Virginia",24621.0
2021,"Stephens City, Virginia",2161.0
2021,"Sterling, Virginia",32418.0
2021,"Stone Ridge, Virginia",15562.0
2021,"Stony Creek, Virginia",70.0
2021,"Strasburg, Virginia",6778.0
2021,"Stuart, Virginia",1611.0
2021,"Stuarts Draft, Virginia",10524.0
2021,"Sudley, Virginia",19067.0
2021,"Suffolk, Virginia",91403.0
2021,"Sugar Grove, Virginia",754.0
2021,"Sugarland Run, Virginia",13635.0
2021,"Surry, Virginia",267.0
2021,"Sussex, Virginia",175.0
2021,"Tangier, Virginia",463.0
2021,"Tappahannock, Virginia",1820.0
2021,"Tasley, Virginia",566.0
2021,"Tazewell, Virginia",4211.0
2021,"Temperanceville, Virginia",247.0
2021,"Templeton, Virginia",178.0
2021,"The Plains, Virginia",176.0
2021,"Thynedale, Virginia",165.0
2021,"Timberlake, Virginia",12711.0
2021,"Timberville, Virginia",2679.0
2021,"Toms Brook, Virginia",482.0
2021,"Triangle, Virginia",9602.0
2021,"Troutdale, Virginia",122.0
2021,"Troutville, Virginia",464.0
2021,"Tuckahoe, Virginia",49921.0
2021,"Twin Lakes, Virginia",1273.0
2021,"Tysons Corner, Virginia",28405.0
2021,"Union Hall, Virginia",1006.0
2021,"Union Level, Virginia",54.0
2021,"University Center, Virginia",4440.0
2021,"University of Virginia, Virginia",9314.0
2021,"Urbanna, Virginia",412.0
2021,"Vansant, Virginia",259.0
2021,"Verona, Virginia",3565.0
2021,"Victoria, Virginia",2267.0
2021,"Vienna, Virginia",16945.0
2021,"Villa Heights, Virginia",282.0
2021,"Vinton, Virginia",8108.0
2021,"Virgilina, Virginia",78.0
2021,"Virginia Beach, Virginia",456608.0
2021,"Wachapreague, Virginia",173.0
2021,"Wakefield, Virginia",6650.0
2021,"Warfield, Virginia",90.0
2021,"Warm Springs, Virginia",4.0
2021,"Warrenton, Virginia",10149.0
2021,"Warsaw, Virginia",1869.0
2021,"Washington, Virginia",109.0
2021,"Wattsville, Virginia",854.0
2021,"Waverly, Virginia",1584.0
2021,"Waynesboro, Virginia",22185.0
2021,"Weber City, Virginia",1348.0
2021,"West Falls Church, Virginia",30331.0
2021,"Westlake Corner, Virginia",1103.0
2021,"West Point, Virginia",3335.0
2021,"West Springfield, Virginia",24022.0
2021,"Weyers Cave, Virginia",2398.0
2021,"White Stone, Virginia",378.0
2021,"Whitesville, Virginia",200.0
2021,"Williamsburg, Virginia",15467.0
2021,"Winchester, Virginia",28453.0
2021,"Windsor, Virginia",2728.0
2021,"Wintergreen, Virginia",656.0
2021,"Wise, Virginia",2945.0
2021,"Wolf Trap, Virginia",16799.0
2021,"Woodbridge, Virginia",4560.0
2021,"Woodburn, Virginia",8837.0
2021,"Woodlake, Virginia",6852.0
2021,"Woodlawn (Carroll County), Virginia",2116.0
2021,"Woodlawn (Fairfax County), Virginia",25421.0
2021,"Woodstock, Virginia",5279.0
2021,"Wyndham, Virginia",10769.0
2021,"Wytheville, Virginia",7962.0
2021,"Yogaville, Virginia",129.0
2021,"Yorkshire, Virginia",10718.0
2021,"Yorktown, Virginia",261.0
2021,"Aberdeen, Washington",16126.0
2021,"Aberdeen Gardens, Washington",349.0
2021,"Acme, Washington",73.0
2021,"Addy, Washington",122.0
2021,"Ahtanum, Washington",3095.0
2021,"Airway Heights, Washington",8858.0
2021,"Albion, Washington",762.0
2021,"Alder, Washington",33.0
2021,"Alderton, Washington",3338.0
2021,"Alderwood Manor, Washington",9843.0
2021,"Alger, Washington",157.0
2021,"Algona, Washington",3309.0
2021,"Allyn, Washington",2994.0
2021,"Almira, Washington",294.0
2021,"Altoona, Washington",89.0
2021,"Amanda Park, Washington",114.0
2021,"Amboy, Washington",2315.0
2021,"Ames Lake, Washington",1658.0
2021,"Anacortes, Washington",17043.0
2021,"Anderson Island, Washington",1334.0
2021,"Arlington, Washington",20038.0
2021,"Arlington Heights, Washington",2841.0
2021,"Artondale, Washington",14012.0
2021,"Ashford, Washington",319.0
2021,"Asotin, Washington",1221.0
2021,"Auburn, Washington",83254.0
2021,"Bainbridge Island, Washington",24653.0
2021,"Bangor Base, Washington",7195.0
2021,"Banks Lake South, Washington",279.0
2021,"Barberton, Washington",7527.0
2021,"Baring, Washington",176.0
2021,"Barney's Junction, Washington",210.0
2021,"Barstow, Washington",161.0
2021,"Basin City, Washington",1366.0
2021,"Battle Ground, Washington",21224.0
2021,"Bay Center, Washington",198.0
2021,"Bay View, Washington",674.0
2021,"Beaux Arts Village, Washington",366.0
2021,"Belfair, Washington",4575.0
2021,"Bellevue, Washington",151021.0
2021,"Bell Hill, Washington",732.0
2021,"Bellingham, Washington",89872.0
2021,"Benton City, Washington",3451.0
2021,"Bethel, Washington",3980.0
2021,"Bickleton, Washington",85.0
2021,"Big Lake, Washington",1768.0
2021,"Bingen, Washington",501.0
2021,"Birch Bay, Washington",9296.0
2021,"Black Diamond, Washington",4558.0
2021,"Blaine, Washington",5418.0
2021,"Blyn, Washington",23.0
2021,"Bonney Lake, Washington",21533.0
2021,"Bothell, Washington",50047.0
2021,"Bothell East, Washington",12617.0
2021,"Bothell West, Washington",22822.0
2021,"Boulevard Park, Washington",2762.0
2021,"Boyds, Washington",108.0
2021,"Brady, Washington",570.0
2021,"Bremerton, Washington",41035.0
2021,"Brewster, Washington",2576.0
2021,"Bridgeport, Washington",2413.0
2021,"Brier, Washington",7017.0
2021,"Brinnon, Washington",754.0
2021,"Browns Point, Washington",1144.0
2021,"Brush Prairie, Washington",2920.0
2021,"Bryant, Washington",1962.0
2021,"Bryn Mawr-Skyway, Washington",19426.0
2021,"Buckley, Washington",4791.0
2021,"Bucoda, Washington",698.0
2021,"Buena, Washington",1658.0
2021,"Bunk Foss, Washington",3721.0
2021,"Burbank, Washington",3218.0
2021,"Burien, Washington",59527.0
2021,"Burley, Washington",2006.0
2021,"Burlington, Washington",8939.0
2021,"Camas, Washington",24186.0
2021,"Canterwood, Washington",3427.0
2021,"Canyon Creek, Washington",3614.0
2021,"Carbonado, Washington",717.0
2021,"Carlsborg, Washington",573.0
2021,"Carnation, Washington",1644.0
2021,"Carson, Washington",2926.0
2021,"Cascade Valley, Washington",1423.0
2021,"Cashmere, Washington",3189.0
2021,"Castle Rock, Washington",3227.0
2021,"Cathcart, Washington",2703.0
2021,"Cathlamet, Washington",720.0
2021,"Cavalero, Washington",5645.0
2021,"Centerville, Washington",51.0
2021,"Centralia, Washington",17288.0
2021,"Central Park, Washington",3062.0
2021,"Chain Lake, Washington",4841.0
2021,"Chehalis, Washington",7469.0
2021,"Chelan, Washington",4157.0
2021,"Chelan Falls, Washington",-246.0
2021,"Cheney, Washington",12561.0
2021,"Cherry Grove, Washington",781.0
2021,"Chewelah, Washington",2634.0
2021,"Chico, Washington",2807.0
2021,"Chinook, Washington",281.0
2021,"Clallam Bay, Washington",191.0
2021,"Clarkston, Washington",7424.0
2021,"Clarkston Heights-Vineland, Washington",6413.0
2021,"Clayton, Washington",329.0
2021,"Clear Lake (Pierce County), Washington",843.0
2021,"Clear Lake (Skagit County), Washington",944.0
2021,"Clearview, Washington",3975.0
2021,"Cle Elum, Washington",2953.0
2021,"Cliffdell, Washington",140.0
2021,"Clinton, Washington",744.0
2021,"Clover Creek, Washington",6792.0
2021,"Clyde Hill, Washington",3414.0
2021,"Cohassett Beach, Washington",790.0
2021,"Colfax, Washington",2897.0
2021,"College Place, Washington",9357.0
2021,"Colton, Washington",511.0
2021,"Colville, Washington",4751.0
2021,"Conconully, Washington",204.0
2021,"Concrete, Washington",650.0
2021,"Connell, Washington",6312.0
2021,"Conway, Washington",-32.0
2021,"Copalis Beach, Washington",665.0
2021,"Cosmopolis, Washington",1649.0
2021,"Cottage Lake, Washington",23932.0
2021,"Coulee City, Washington",593.0
2021,"Coulee Dam, Washington",1249.0
2021,"Country Homes, Washington",6241.0
2021,"Coupeville, Washington",1950.0
2021,"Covington, Washington",21629.0
2021,"Cowiche, Washington",1278.0
2021,"Creston, Washington",264.0
2021,"Crocker, Washington",1383.0
2021,"Curlew, Washington",158.0
2021,"Curlew Lake, Washington",613.0
2021,"Cusick, Washington",-21.0
2021,"Custer, Washington",32.0
2021,"Dallesport, Washington",1714.0
2021,"Danville, Washington",57.0
2021,"Darrington, Washington",1103.0
2021,"Dash Point, Washington",1106.0
2021,"Davenport, Washington",1531.0
2021,"Dayton, Washington",2769.0
2021,"Deep River, Washington",174.0
2021,"Deer Park, Washington",4197.0
2021,"Deming, Washington",179.0
2021,"Desert Aire, Washington",3445.0
2021,"Des Moines, Washington",32230.0
2021,"Disautel, Washington",19.0
2021,"Dixie, Washington",261.0
2021,"Dollars Corner, Washington",688.0
2021,"Donald, Washington",-87.0
2021,"Duluth, Washington",1381.0
2021,"DuPont, Washington",10289.0
2021,"Duvall, Washington",8404.0
2021,"East Cathlamet, Washington",595.0
2021,"Eastgate, Washington",6772.0
2021,"East Hill-Meridian, Washington",28906.0
2021,"Eastmont, Washington",22684.0
2021,"Easton, Washington",320.0
2021,"East Port Orchard, Washington",5038.0
2021,"East Renton Highlands, Washington",11567.0
2021,"East Wenatchee, Washington",14161.0
2021,"Eatonville, Washington",3049.0
2021,"Edgewood, Washington",11065.0
2021,"Edison, Washington",154.0
2021,"Edmonds, Washington",42438.0
2021,"Elbe, Washington",60.0
2021,"Electric City, Washington",806.0
2021,"Elk Plain, Washington",14478.0
2021,"Ellensburg, Washington",20381.0
2021,"Elma, Washington",3186.0
2021,"Elmer City, Washington",326.0
2021,"Endicott, Washington",269.0
2021,"Enetai, Washington",2039.0
2021,"Entiat, Washington",1092.0
2021,"Enumclaw, Washington",12224.0
2021,"Ephrata, Washington",8287.0
2021,"Erlands Point-Kitsap Lake, Washington",3163.0
2021,"Eschbach, Washington",369.0
2021,"Esperance, Washington",4419.0
2021,"Everett, Washington",111306.0
2021,"Everson, Washington",2689.0
2021,"Fairchild AFB, Washington",2801.0
2021,"Fairfield, Washington",445.0
2021,"Fairwood (King County), Washington",19554.0
2021,"Fairwood (Spokane County), Washington",8839.0
2021,"Fall City, Washington",2185.0
2021,"Farmington, Washington",69.0
2021,"Federal Way, Washington",98881.0
2021,"Felida, Washington",8792.0
2021,"Ferndale, Washington",14529.0
2021,"Fern Prairie, Washington",2472.0
2021,"Fife, Washington",10504.0
2021,"Fife Heights, Washington",2311.0
2021,"Finley, Washington",6145.0
2021,"Fircrest, Washington",6848.0
2021,"Five Corners, Washington",19328.0
2021,"Fobes Hill, Washington",3178.0
2021,"Fords Prairie, Washington",2409.0
2021,"Forks, Washington",3899.0
2021,"Fort Lewis, Washington",12875.0
2021,"Four Lakes, Washington",432.0
2021,"Fox Island, Washington",4130.0
2021,"Frederickson, Washington",24341.0
2021,"Freeland, Washington",1876.0
2021,"Friday Harbor, Washington",2400.0
2021,"Garfield, Washington",565.0
2021,"Garrett, Washington",1477.0
2021,"Geneva, Washington",2683.0
2021,"George, Washington",696.0
2021,"Gig Harbor, Washington",10055.0
2021,"Glacier, Washington",145.0
2021,"Gleed, Washington",2790.0
2021,"Gold Bar, Washington",1671.0
2021,"Goldendale, Washington",3439.0
2021,"Gorst, Washington",148.0
2021,"Graham, Washington",30253.0
2021,"Grand Coulee, Washington",1004.0
2021,"Grand Mound, Washington",3846.0
2021,"Grandview, Washington",11415.0
2021,"Granger, Washington",3881.0
2021,"Granite Falls, Washington",3752.0
2021,"Grapeview, Washington",838.0
2021,"Grayland, Washington",300.0
2021,"Grays River, Washington",394.0
2021,"Green Bluff, Washington",346.0
2021,"Greenwater, Washington",33.0
2021,"Hamilton, Washington",144.0
2021,"Hansville, Washington",3983.0
2021,"Harrah, Washington",706.0
2021,"Harrington, Washington",375.0
2021,"Hartline, Washington",190.0
2021,"Hat Island, Washington",57.0
2021,"Hatton, Washington",171.0
2021,"Hazel Dell, Washington",22062.0
2021,"Herron Island, Washington",8.0
2021,"High Bridge, Washington",3058.0
2021,"Hobart, Washington",7177.0
2021,"Hockinson, Washington",5359.0
2021,"Hogans Corner, Washington",21.0
2021,"Home, Washington",1584.0
2021,"Hoodsport, Washington",337.0
2021,"Hoquiam, Washington",8293.0
2021,"Humptulips, Washington",267.0
2021,"Hunts Point, Washington",419.0
2021,"Ilwaco, Washington",988.0
2021,"Inchelium, Washington",329.0
2021,"Index, Washington",191.0
2021,"Indianola, Washington",3702.0
2021,"Inglewood-Finn Hill, Washington",32627.0
2021,"Ione, Washington",439.0
2021,"Issaquah, Washington",40245.0
2021,"Jamestown, Washington",261.0
2021,"Junction City, Washington",7.0
2021,"Kahlotus, Washington",181.0
2021,"Kalama, Washington",2749.0
2021,"Kapowsin, Washington",279.0
2021,"Keller, Washington",174.0
2021,"Kelso, Washington",11968.0
2021,"Kendall, Washington",-97.0
2021,"Kenmore, Washington",23424.0
2021,"Kennewick, Washington",83831.0
2021,"Kent, Washington",144161.0
2021,"Ketron Island, Washington",-7.0
2021,"Kettle Falls, Washington",1630.0
2021,"Key Center, Washington",3989.0
2021,"Keyport, Washington",499.0
2021,"Kingsgate, Washington",14456.0
2021,"Kingston, Washington",2115.0
2021,"Kirkland, Washington",108330.0
2021,"Kittitas, Washington",1445.0
2021,"Klahanie, Washington",11877.0
2021,"Klickitat, Washington",360.0
2021,"Krupp, Washington",52.0
2021,"La Center, Washington",3385.0
2021,"Lacey, Washington",50663.0
2021,"La Conner, Washington",829.0
2021,"LaCrosse, Washington",338.0
2021,"La Grande, Washington",90.0
2021,"Lake Bosworth, Washington",1028.0
2021,"Lake Cassidy, Washington",3455.0
2021,"Lake Cavanaugh, Washington",181.0
2021,"Lake Forest Park, Washington",13647.0
2021,"Lake Holm, Washington",3238.0
2021,"Lake Ketchum, Washington",1082.0
2021,"Lakeland North, Washington",12546.0
2021,"Lakeland South, Washington",14653.0
2021,"Lake McMurray, Washington",140.0
2021,"Lake Marcel-Stillwater, Washington",1293.0
2021,"Lake Morton-Berrydale, Washington",11578.0
2021,"Lake Roesiger, Washington",872.0
2021,"Lake Shore, Washington",8001.0
2021,"Lake Stevens, Washington",33540.0
2021,"Lake Stickney, Washington",11215.0
2021,"Lake Tapps, Washington",13623.0
2021,"Lakeview, Washington",1010.0
2021,"Lakewood, Washington",60046.0
2021,"Lamont, Washington",54.0
2021,"Langley, Washington",1299.0
2021,"Larch Way, Washington",4281.0
2021,"Latah, Washington",130.0
2021,"Laurier, Washington",0.0
2021,"Leavenworth, Washington",2020.0
2021,"Lebam, Washington",81.0
2021,"Lewisville, Washington",1542.0
2021,"Liberty Lake, Washington",10284.0
2021,"Lind, Washington",623.0
2021,"Lochsloy, Washington",3065.0
2021,"Lofall, Washington",1895.0
2021,"Long Beach, Washington",1359.0
2021,"Longbranch, Washington",3719.0
2021,"Longview, Washington",37248.0
2021,"Longview Heights, Washington",3606.0
2021,"Loomis, Washington",96.0
2021,"Loon Lake, Washington",746.0
2021,"Lower Elochoman, Washington",333.0
2021,"Lyle, Washington",472.0
2021,"Lyman, Washington",448.0
2021,"Lynden, Washington",14719.0
2021,"Lynnwood, Washington",38405.0
2021,"Mabton, Washington",2316.0
2021,"McChord AFB, Washington",3535.0
2021,"McCleary, Washington",2275.0
2021,"Machias, Washington",918.0
2021,"McKenna, Washington",1131.0
2021,"McMillin, Washington",1488.0
2021,"Malden, Washington",295.0
2021,"Malo, Washington",62.0
2021,"Malone, Washington",529.0
2021,"Malott, Washington",898.0
2021,"Maltby, Washington",11864.0
2021,"Manchester, Washington",5604.0
2021,"Mansfield, Washington",324.0
2021,"Manson, Washington",1461.0
2021,"Maple Falls, Washington",-80.0
2021,"Maple Heights-Lake Desire, Washington",3838.0
2021,"Maple Valley, Washington",27846.0
2021,"Maplewood, Washington",5238.0
2021,"Marblemount, Washington",-52.0
2021,"Marcus, Washington",165.0
2021,"Marietta-Alderwood, Washington",4365.0
2021,"Markham, Washington",215.0
2021,"Marrowstone, Washington",1043.0
2021,"Martha Lake, Washington",21308.0
2021,"Maryhill, Washington",40.0
2021,"Marysville, Washington",71046.0
2021,"Mattawa, Washington",4797.0
2021,"May Creek, Washington",597.0
2021,"Mead, Washington",7027.0
2021,"Meadowdale, Washington",3180.0
2021,"Meadow Glade, Washington",3125.0
2021,"Medical Lake, Washington",4965.0
2021,"Medina, Washington",3361.0
2021,"Mercer Island, Washington",26425.0
2021,"Mesa, Washington",448.0
2021,"Metaline, Washington",140.0
2021,"Metaline Falls, Washington",127.0
2021,"Methow, Washington",113.0
2021,"Midland, Washington",9109.0
2021,"Mill Creek, Washington",21095.0
2021,"Mill Creek East, Washington",24791.0
2021,"Millwood, Washington",1659.0
2021,"Milton, Washington",7836.0
2021,"Mineral, Washington",191.0
2021,"Minnehaha, Washington",12903.0
2021,"Mirrormont, Washington",3544.0
2021,"Moclips, Washington",-56.0
2021,"Monroe, Washington",19140.0
2021,"Monroe North, Washington",1736.0
2021,"Montesano, Washington",3919.0
2021,"Morton, Washington",1085.0
2021,"Moses Lake, Washington",23908.0
2021,"Moses Lake North, Washington",3911.0
2021,"Mossyrock, Washington",654.0
2021,"Mountlake Terrace, Washington",21485.0
2021,"Mount Vernon, Washington",35662.0
2021,"Mount Vista, Washington",9589.0
2021,"Moxee, Washington",4392.0
2021,"Mukilteo, Washington",21769.0
2021,"Naches, Washington",679.0
2021,"Napavine, Washington",1763.0
2021,"Naselle, Washington",275.0
2021,"Navy Yard City, Washington",3284.0
2021,"Neah Bay, Washington",1160.0
2021,"Neilton, Washington",287.0
2021,"Nespelem, Washington",221.0
2021,"Nespelem Community, Washington",260.0
2021,"Newcastle, Washington",12196.0
2021,"Newport, Washington",2183.0
2021,"Nile, Washington",68.0
2021,"Nisqually Indian Community, Washington",735.0
2021,"Nooksack, Washington",2015.0
2021,"Normandy Park, Washington",6813.0
2021,"North Bend, Washington",7242.0
2021,"North Bonneville, Washington",1220.0
2021,"North Fort Lewis, Washington",6544.0
2021,"North Lynnwood, Washington",24284.0
2021,"North Marysville, Washington",211.0
2021,"North Omak, Washington",672.0
2021,"Northport, Washington",352.0
2021,"North Puyallup, Washington",1931.0
2021,"North Sultan, Washington",214.0
2021,"Northwest Stanwood, Washington",147.0
2021,"North Yelm, Washington",3082.0
2021,"Oakesdale, Washington",506.0
2021,"Oak Harbor, Washington",23109.0
2021,"Oakville, Washington",714.0
2021,"Ocean City, Washington",207.0
2021,"Ocean Park, Washington",1731.0
2021,"Ocean Shores, Washington",6038.0
2021,"Odessa, Washington",890.0
2021,"Okanogan, Washington",2609.0
2021,"Olympia, Washington",52739.0
2021,"Omak, Washington",4794.0
2021,"Onalaska, Washington",761.0
2021,"Orchards, Washington",23890.0
2021,"Orient, Washington",153.0
2021,"Oroville, Washington",2084.0
2021,"Orting, Washington",8244.0
2021,"Oso, Washington",317.0
2021,"Othello, Washington",8345.0
2021,"Otis Orchards-East Farms, Washington",6805.0
2021,"Outlook, Washington",206.0
2021,"Oyehut, Washington",-26.0
2021,"Pacific, Washington",7444.0
2021,"Pacific Beach, Washington",423.0
2021,"Packwood, Washington",184.0
2021,"Palouse, Washington",1040.0
2021,"Parker, Washington",-87.0
2021,"Parkland, Washington",38103.0
2021,"Parkwood, Washington",6695.0
2021,"Pasco, Washington",78660.0
2021,"Pateros, Washington",788.0
2021,"Peaceful Valley, Washington",4130.0
2021,"Pe Ell, Washington",616.0
2021,"Picnic Point, Washington",9227.0
2021,"Pine Grove, Washington",134.0
2021,"Point Roberts, Washington",1128.0
2021,"Pomeroy, Washington",1204.0
2021,"Port Angeles, Washington",19817.0
2021,"Port Angeles East, Washington",3428.0
2021,"Porter, Washington",181.0
2021,"Port Gamble Tribal Comunity, Washington",1087.0
2021,"Port Hadlock-Irondale, Washington",3318.0
2021,"Port Ludlow, Washington",2583.0
2021,"Port Orchard, Washington",15083.0
2021,"Port Townsend, Washington",9559.0
2021,"Poulsbo, Washington",10832.0
2021,"Prairie Heights, Washington",4472.0
2021,"Prairie Ridge, Washington",12890.0
2021,"Prescott, Washington",360.0
2021,"Prosser, Washington",6282.0
2021,"Puget Island, Washington",978.0
2021,"Pullman, Washington",34725.0
2021,"Purdy, Washington",1375.0
2021,"Puyallup, Washington",41674.0
2021,"Queets, Washington",155.0
2021,"Quilcene, Washington",454.0
2021,"Qui-nai-elt Village, Washington",94.0
2021,"Quincy, Washington",7951.0
2021,"Raft Island, Washington",395.0
2021,"Rainier, Washington",2638.0
2021,"Ravensdale, Washington",1970.0
2021,"Raymond, Washington",2844.0
2021,"Reardan, Washington",561.0
2021,"Redmond, Washington",67125.0
2021,"Renton, Washington",106418.0
2021,"Republic, Washington",1120.0
2021,"Richland, Washington",58832.0
2021,"Ridgefield, Washington",8181.0
2021,"Ritzville, Washington",1478.0
2021,"Riverbend, Washington",2437.0
2021,"River Road, Washington",857.0
2021,"Riverside, Washington",212.0
2021,"Riverton, Washington",11284.0
2021,"Rochester, Washington",3478.0
2021,"Rockford, Washington",300.0
2021,"Rock Island, Washington",1221.0
2021,"Rockport, Washington",52.0
2021,"Rocky Point, Washington",1666.0
2021,"Ronald, Washington",240.0
2021,"Roosevelt, Washington",128.0
2021,"Rosalia, Washington",538.0
2021,"Rosburg, Washington",388.0
2021,"Rosedale, Washington",4951.0
2021,"Roslyn, Washington",568.0
2021,"Roy, Washington",706.0
2021,"Royal City, Washington",1556.0
2021,"Ruston, Washington",1247.0
2021,"Ryderwood, Washington",461.0
2021,"St. John, Washington",590.0
2021,"Salmon Creek, Washington",21411.0
2021,"Sammamish, Washington",71434.0
