,City_State,Jan_2021
1195,"Seattle, Washington",2038.0437236222924
1196,"Houston, Texas",1509.9236160829987
1197,"Seattle, Washington",2719.3526110380317
1198,"Chicago, Illinois",1679.5492988508263
1199,"Colorado Springs, Colorado",1855.3484766092663
1200,"Des Moines, Iowa",1249.5309422626815
1201,"Colorado Springs, Colorado",1489.5855720187947
1202,"Las Vegas, Nevada",1610.7208186881169
1203,"Miami-Fort Lauderdale, Florida",1525.1872649896
1204,"Los Angeles-Long Beach-Anaheim, California",2615.7570944835506
1205,"Boston, Massachusetts",2603.810479243565
1206,"Charlotte, North Carolina",1076.8866259826464
1207,"Houston, Texas",1550.060819481854
1208,"Phoenix, Arizona",1604.7250867905177
1209,"Tampa, Florida",1358.3783886014253
1210,"Orlando, Florida",1464.895047228233
1211,"North Port-Sarasota-Bradenton, Florida",1713.1119319415347
1212,"San Antonio, Texas",1700.5720039096866
1213,"North Port-Sarasota-Bradenton, Florida",2453.0473060706495
1214,"New York, New York",2164.101370278364
1215,"Raleigh, North Carolina",1567.111370572342
1216,"Jacksonville, Florida",2009.7230975328057
1217,"Denver, Colorado",1628.800862915807
1218,"Birmingham, Alabama",1544.5984768601907
1219,"Dallas-Fort Worth, Texas",1748.6231127420726
1220,"Atlanta, Georgia",1717.3480112350378
1221,"St. Louis, Missouri",1736.639538043843
1222,"Chicago, Illinois",1508.0864894465535
1223,"Las Vegas, Nevada",1482.285799275142
1224,"Phoenix, Arizona",1415.2576676622377
1225,"Melbourne, Florida",1756.3907272818876
1226,"Indianapolis, Indiana",1381.1317983764704
1227,"Atlanta, Georgia",1484.980846560529
1228,"Miami-Fort Lauderdale, Florida",1880.9412482416371
1229,"Baltimore, Maryland",1225.770176682754
1230,"Winston-Salem, North Carolina",1234.8390372634203
1231,"Seattle, Washington",1981.453177404745
1232,"Indianapolis, Indiana",1445.7149658547619
1233,"Virginia Beach, Virginia",1152.701752677558
1234,"Charleston, South Carolina",1443.0582599816767
1235,"Milwaukee, Wisconsin",805.3214871906257
1236,"Charlotte, North Carolina",1549.6969748521142
1237,"Sacramento, California",2333.669370641296
1238,"St. Louis, Missouri",883.6798372501563
1239,"Las Vegas, Nevada",1415.2001537026536
1240,"Riverside, California",2276.4150577068513
1241,"Sacramento, California",2606.0541596550734
1242,"Phoenix, Arizona",1758.524360084798
1243,"Dallas-Fort Worth, Texas",1747.0318265041471
1244,"Pittsburgh, Pennsylvania",1116.9619694658072
1245,"Riverside, California",2144.647097575071
1246,"Washington, District of Columbia",2158.248395835687
1247,"Jacksonville, Florida",2223.021628199804
1248,"Chicago, Illinois",1668.093446104122
1249,"Los Angeles-Long Beach-Anaheim, California",2829.587408771251
1250,"Atlanta, Georgia",1710.0326862923228
1251,"Jacksonville, Florida",1175.7985481441297
1252,"Virginia Beach, Virginia",1516.2179154792148
1253,"Seattle, Washington",1772.3239312648875
1254,"Los Angeles-Long Beach-Anaheim, California",2298.3256140334806
1255,"New York, New York",2848.458972064319
1256,"Dallas-Fort Worth, Texas",2372.7312279171547
1257,"Denver, Colorado",1159.5770649394854
1258,"Boulder, Colorado",2146.5404097552555
1259,"Oklahoma City, Oklahoma",1435.5003992061886
1260,"Riverside, California",1682.2374602162809
1261,"Miami-Fort Lauderdale, Florida",2356.185074149152
1262,"Los Angeles-Long Beach-Anaheim, California",2329.3928135460815
1263,"San Francisco, California",2769.6593704585175
1264,"Raleigh, North Carolina",1304.42960455382
1265,"Charlotte, North Carolina",1684.390084945143
1266,"Phoenix, Arizona",1925.2027018024369
1267,"Minneapolis-St Paul, Minnesota",1415.11339729457
1268,"Indianapolis, Indiana",840.8601099797746
1269,"Austin, Texas",1546.381841305443
1270,"San Jose, California",2562.278451977011
1271,"Riverside, California",2078.859093492562
1272,"Jacksonville, Florida",1572.958777629276
1273,"Los Angeles-Long Beach-Anaheim, California",2411.9257352059476
1274,"Tucson, Arizona",1287.374239065915
1275,"Detroit, Michigan",1479.3969138660425
1276,"Houston, Texas",1900.3836473766792
1277,"San Jose, California",2734.4932164374504
1278,"San Francisco, California",3124.780038567931
1279,"Portland, Oregon",1754.8121465596005
1280,"New York, New York",2533.2765634840894
1281,"Ventura, California",2776.0960191624927
1282,"Minneapolis-St Paul, Minnesota",1414.9731642914367
1283,"Seattle, Washington",1916.0450182224204
1284,"Houston, Texas",1627.0092594336131
1285,"Tampa, Florida",1523.4393924310648
1286,"Gainesville, Georgia",1579.726964339653
1287,"Miami-Fort Lauderdale, Florida",2313.043159227265
1288,"Phoenix, Arizona",2298.1572562644646
1289,"Tampa, Florida",1565.7962348101478
1290,"Port St. Lucie, Florida",2745.006883228801
1291,"Charlotte, North Carolina",1777.434377921602
1292,"Denver, Colorado",1788.1401165429938
1293,"Tampa, Florida",1380.1584691679293
1294,"Seattle, Washington",2116.405315482764
1295,"Raleigh, North Carolina",1712.9847943926447
1296,"Washington, District of Columbia",3220.125304469414
1297,"Boston, Massachusetts",1835.2403642535753
1298,"Phoenix, Arizona",1647.0585908316184
1299,"Phoenix, Arizona",1781.9805812077932
1300,"Tulsa, Oklahoma",1116.9424760881102
1301,"Los Angeles-Long Beach-Anaheim, California",3408.2460337372295
1302,"Washington, District of Columbia",2014.958533745959
1303,"Columbus, Ohio",1152.481490333901
1304,"Miami-Fort Lauderdale, Florida",1464.4323334053463
1305,"Denver, Colorado",1713.7720303593883
1306,"San Jose, California",3417.6008245590046
1307,"Dallas-Fort Worth, Texas",1610.3452247585224
1308,"Wichita, Kansas",768.7285041174832
1309,"San Diego, California",2346.232242255226
1310,"Atlanta, Georgia",1786.211296883648
1311,"Jacksonville, Florida",1514.661104618906
1312,"Washington, District of Columbia",1832.3290038866357
1313,"Miami-Fort Lauderdale, Florida",1742.2833242210497
1314,"Philadelphia, Pennsylvania",2013.082838448508
1315,"Detroit, Michigan",1050.3276280496495
1316,"Grand Rapids, Michigan",1316.710840676969
1317,"Detroit, Michigan",1182.2641258160284
1318,"Riverside, California",2094.3885541163454
1319,"Houston, Texas",1488.9344895752922
1320,"Austin, Texas",1435.069281411319
1321,"Providence, Rhode Island",1541.938705953752
1322,"New York, New York",2100.183910204992
1323,"Washington, District of Columbia",1793.9498223768512
1324,"Miami-Fort Lauderdale, Florida",1530.8055330674028
1325,"Portland, Oregon",1969.5233345066317
1326,"Los Angeles-Long Beach-Anaheim, California",2454.5070961440592
1327,"Miami-Fort Lauderdale, Florida",1489.4004486535773
1328,"Phoenix, Arizona",1515.1343792820373
1329,"Dallas-Fort Worth, Texas",2020.095277156368
1330,"Washington, District of Columbia",1214.2418838491067
1331,"Los Angeles-Long Beach-Anaheim, California",3610.8653465862944
1332,"Miami-Fort Lauderdale, Florida",1616.2850575650282
1333,"Boston, Massachusetts",2704.673696528373
1334,"New York, New York",2281.722007990327
1335,"Atlanta, Georgia",1575.3284996799646
1336,"Houston, Texas",1800.9538551195342
1337,"Tampa, Florida",1418.0122671445142
1338,"Ventura, California",2900.1966025373927
1339,"Chicago, Illinois",1526.0098787607653
1340,"Phoenix, Arizona",1327.4721688175873
1341,"Chicago, Illinois",1828.8488395202207
1342,"Lakeland, Florida",1057.5207630327866
1343,"Memphis, Tennessee",1079.67832461017
1344,"Phoenix, Arizona",1683.7547891642223
1345,"Urban Honolulu, Hawaii",2834.3819936427944
1346,"Charlotte, North Carolina",1741.4718735281847
1347,"Charlotte, North Carolina",1401.037716071642
1348,"Tampa, Florida",1223.8016801795843
1349,"Atlanta, Georgia",1716.1163397116825
1350,"Jacksonville, Florida",1200.1386423147737
1351,"Phoenix, Arizona",1523.2523542967238
1352,"Los Angeles-Long Beach-Anaheim, California",2186.719591731881
1353,"Chicago, Illinois",1391.1197558110896
1354,"Fort Myers, Florida",4827.6016469366605
1355,"San Francisco, California",2387.9708209291393
1356,"Minneapolis-St Paul, Minnesota",1826.279913001028
1357,"Los Angeles-Long Beach-Anaheim, California",1815.695423134051
1358,"Chicago, Illinois",1511.0915329474535
1359,"Knoxville, Tennessee",1499.9201158512183
1360,"Chicago, Illinois",1714.9531316337868
1361,"Philadelphia, Pennsylvania",2070.847622492579
1362,"Las Vegas, Nevada",1933.5499994665756
1363,"Phoenix, Arizona",2151.3030004848056
1364,"Los Angeles-Long Beach-Anaheim, California",2251.726247711241
1365,"Washington, District of Columbia",2422.26177976807
1366,"Dallas-Fort Worth, Texas",1776.6226475583896
1367,"Melbourne, Florida",1437.7251572956206
1368,"Seattle, Washington",1324.4158660309267
1369,"Phoenix, Arizona",1667.1396226501856
1370,"Salt Lake City, Utah",1928.8852217807887
1371,"Miami-Fort Lauderdale, Florida",2306.8928007769873
1372,"Miami-Fort Lauderdale, Florida",1444.0386934229173
1373,"Lakeland, Florida",1315.6362001961566
1374,"Riverside, California",3000.3105071027876
1375,"Miami-Fort Lauderdale, Florida",1496.823237448762
1376,"Los Angeles-Long Beach-Anaheim, California",2741.797061411715
1377,"Port St. Lucie, Florida",2215.0518380330914
1378,"San Diego, California",1734.5735722356187
1379,"Portland, Oregon",1645.4414422730063
1380,"Atlanta, Georgia",2065.9836577866695
1381,"Seattle, Washington",1772.7197669729426
1382,"St. Louis, Missouri",1479.1682095709427
1383,"Jacksonville, Florida",1003.4189276216779
1384,"Los Angeles-Long Beach-Anaheim, California",1731.8585060544099
1385,"Seattle, Washington",1496.6288170149442
1386,"Ventura, California",2216.57575538626
1387,"Providence, Rhode Island",1217.1713917691736
1388,"Denver, Colorado",1919.3090218189977
1389,"Sacramento, California",2042.2243351616453
1390,"Austin, Texas",1848.7793907674888
1391,"San Francisco, California",3424.3735823790994
1392,"Houston, Texas",1865.8152609337117
1393,"Denver, Colorado",1694.267623619644
1394,"Los Angeles-Long Beach-Anaheim, California",2196.032585240344
1395,"Baltimore, Maryland",1488.4026063912847
1396,"Atlanta, Georgia",1609.2018311743807
1397,"Dallas-Fort Worth, Texas",1559.5443477582405
1398,"Atlanta, Georgia",1585.7313936757698
1399,"Columbia, South Carolina",1281.9315760086188
1400,"Colorado Springs, Colorado",1451.6755731400199
1401,"Detroit, Michigan",1335.2878382797753
1402,"Houston, Texas",1506.7286627888604
1403,"Austin, Texas",1369.5707941655721
1404,"Ogden, Utah",849.4344246735575
1405,"Port St. Lucie, Florida",1639.9399378588014
1406,"Lakeland, Florida",1644.4381642881874
1407,"Miami-Fort Lauderdale, Florida",1561.3828479185036
1408,"Tampa, Florida",1118.314318568423
1409,"Los Angeles-Long Beach-Anaheim, California",3150.223729695982
1410,"Los Angeles-Long Beach-Anaheim, California",2378.2105208543926
1411,"San Francisco, California",3925.4358366699926
1412,"Miami-Fort Lauderdale, Florida",2893.3373735404166
1413,"Virginia Beach, Virginia",1419.107304313092
1414,"Atlanta, Georgia",1206.1551034492472
1415,"Sacramento, California",1707.9580522832919
1416,"Miami-Fort Lauderdale, Florida",1658.2385606413377
1417,"Greensboro, North Carolina",1552.8982124930574
1418,"Riverside, California",4686.4933511249465
1419,"Indianapolis, Indiana",852.7619831260878
1420,"Chicago, Illinois",1306.4785640319387
1421,"Tampa, Florida",1771.7813260278156
1422,"Urban Honolulu, Hawaii",2202.352288676637
1423,"Baltimore, Maryland",2004.5620557547968
1424,"Chicago, Illinois",1565.8112799033577
1425,"Kansas City, Missouri",1369.3309964911477
1426,"Denver, Colorado",1696.1081203826295
1427,"Virginia Beach, Virginia",1107.991829869911
1428,"San Francisco, California",3234.1103665672917
1429,"Baltimore, Maryland",1467.5013961898474
1430,"Los Angeles-Long Beach-Anaheim, California",2558.9558611013563
1431,"Los Angeles-Long Beach-Anaheim, California",2283.5726696640227
1432,"Denver, Colorado",1878.4533840511692
1433,"Los Angeles-Long Beach-Anaheim, California",1916.2869827972393
1434,"Virginia Beach, Virginia",1356.5448714852319
1435,"Las Vegas, Nevada",1681.0973177554172
1436,"Seattle, Washington",1805.4134274807973
1437,"Los Angeles-Long Beach-Anaheim, California",2699.448396258889
1438,"Tampa, Florida",1245.804914160707
1439,"Phoenix, Arizona",2050.462760666591
1440,"Indianapolis, Indiana",1331.2946305938785
1441,"Los Angeles-Long Beach-Anaheim, California",2839.2392208613755
1442,"New York, New York",2741.55363564693
1443,"Sacramento, California",1872.6787935129648
1444,"Los Angeles-Long Beach-Anaheim, California",2634.584155720537
1445,"Minneapolis-St Paul, Minnesota",1916.3034722870186
1446,"Jacksonville, Florida",1222.6142072782127
1447,"Washington, District of Columbia",2517.1192487630374
1448,"Miami-Fort Lauderdale, Florida",1743.5147132506813
1449,"Detroit, Michigan",1712.189730474597
1450,"Detroit, Michigan",1900.86006898256
1451,"Charlotte, North Carolina",1734.7408047003157
1452,"Los Angeles-Long Beach-Anaheim, California",2143.5579846411956
1453,"Los Angeles-Long Beach-Anaheim, California",2588.5618308321627
1454,"San Francisco, California",3465.99359229976
1455,"Seattle, Washington",2363.9906859401053
1456,"New York, New York",2440.0125537210656
1457,"Chicago, Illinois",1829.307110107411
1458,"Virginia Beach, Virginia",1439.9099140014575
1459,"New York, New York",2977.7095854194413
1460,"Boston, Massachusetts",2347.4382355630837
1461,"Philadelphia, Pennsylvania",2153.3805006575017
1462,"Durham, North Carolina",1568.9468344412257
1463,"Chicago, Illinois",1486.7840076270618
1464,"Tampa, Florida",1673.6865117965124
1465,"Daytona Beach, Florida",1210.7892986455472
1466,"Detroit, Michigan",1082.1468522776304
1467,"San Diego, California",2280.854113967689
1468,"Providence, Rhode Island",2214.839194417573
1469,"Charlotte, North Carolina",1522.3711288034792
1470,"Miami-Fort Lauderdale, Florida",1664.4422154703955
1471,"Boise City, Idaho",1216.2287012274057
1472,"Minneapolis-St Paul, Minnesota",1575.1643736308392
1473,"Pittsburgh, Pennsylvania",1648.288146866741
1474,"Chicago, Illinois",1533.7406300039563
1475,"Las Vegas, Nevada",1484.6973971262437
1476,"Denver, Colorado",1499.6867939211618
1477,"Los Angeles-Long Beach-Anaheim, California",2853.455211865317
1478,"Nashville, Tennessee",1547.1219687227547
1479,"Indianapolis, Indiana",1157.3995249705013
1480,"Kansas City, Missouri",1541.3214302056201
1481,"Los Angeles-Long Beach-Anaheim, California",5617.247640898828
1482,"Los Angeles-Long Beach-Anaheim, California",3282.5461349122406
1483,"Washington, District of Columbia",2200.5266882485485
1484,"Miami-Fort Lauderdale, Florida",1940.333253516018
1485,"Charlotte, North Carolina",1685.8339310021502
1486,"Denver, Colorado",1798.3722394554275
1487,"Tampa, Florida",1748.6685411254123
1488,"Los Angeles-Long Beach-Anaheim, California",2043.910522367778
1489,"Melbourne, Florida",2184.936278096022
1490,"Portland, Oregon",1525.2639913527323
1491,"Washington, District of Columbia",2030.7565014102136
1492,"Toledo, Ohio",831.6905437650124
1493,"Albuquerque, New Mexico",940.364125153971
1494,"Denver, Colorado",1373.1051826765804
1495,"Cincinnati, Ohio",1118.0092133130574
1496,"Houston, Texas",1161.4629642294985
1497,"Los Angeles-Long Beach-Anaheim, California",2185.4496673113576
1498,"Miami-Fort Lauderdale, Florida",1562.7208811742894
1499,"Orlando, Florida",1530.543061839264
1500,"Las Vegas, Nevada",1674.8735532647033
1501,"Nashville, Tennessee",1615.046389289524
1502,"Atlanta, Georgia",1805.6821723346225
1503,"Baltimore, Maryland",2043.6097171147667
1504,"Colorado Springs, Colorado",1358.1262790755839
1505,"Minneapolis-St Paul, Minnesota",1207.134547294248
1506,"San Diego, California",2786.5290253352923
1507,"Detroit, Michigan",1057.083443072529
1508,"Greenville, South Carolina",1098.800887105776
1509,"Omaha, Nebraska",1613.1976923424006
1510,"Dallas-Fort Worth, Texas",1570.3610846507408
1511,"Philadelphia, Pennsylvania",1180.6589899697037
1512,"Kansas City, Missouri",1526.3254305855671
1513,"Los Angeles-Long Beach-Anaheim, California",2558.687563335072
1514,"Grand Rapids, Michigan",1407.7995221937504
1515,"San Antonio, Texas",1029.7915215898975
1516,"Washington, District of Columbia",1988.8390024270495
1517,"Las Vegas, Nevada",1751.5449419548777
1518,"Miami-Fort Lauderdale, Florida",2109.257349718957
1519,"Cleveland, Ohio",859.4367277887239
1520,"Miami-Fort Lauderdale, Florida",1357.980292930367
1521,"Washington, District of Columbia",1861.8818214586986
1522,"San Diego, California",2174.4667294958836
1523,"Wichita, Kansas",832.8410047784226
1524,"Boston, Massachusetts",2229.320244138644
1525,"Indianapolis, Indiana",1382.9611993118383
1526,"Miami-Fort Lauderdale, Florida",1718.8748555507061
1527,"Fort Myers, Florida",1408.4946522012308
1528,"Raleigh, North Carolina",1574.0623882006855
1529,"Phoenix, Arizona",2372.9230823675225
1530,"Las Vegas, Nevada",1690.5281110911842
1531,"Oklahoma City, Oklahoma",1324.5150140920014
1532,"Chicago, Illinois",1463.2960188440152
1533,"Daytona Beach, Florida",1321.1942677788604
1534,"Lakeland, Florida",1312.0903201297383
1535,"Washington, District of Columbia",1951.4231896984365
1536,"Washington, District of Columbia",2163.4183998255257
1537,"Riverside, California",2710.1980454146437
1538,"Chicago, Illinois",1304.1284800972649
1539,"New York, New York",1858.8843555188064
1540,"New York, New York",2015.4995291932605
1541,"Tampa, Florida",2263.5131840571466
1542,"Los Angeles-Long Beach-Anaheim, California",2721.5669766393753
1543,"Detroit, Michigan",977.6392895027906
1544,"New York, New York",2061.147272482193
1545,"New York, New York",2096.7958283320722
1546,"Indianapolis, Indiana",1353.8930965031213
1547,"Miami-Fort Lauderdale, Florida",1806.6246548127406
1548,"Melbourne, Florida",1338.0086826237389
1549,"Denver, Colorado",1493.6958593189393
1550,"Austin, Texas",1264.361651851506
1551,"St. Louis, Missouri",1063.5850812223641
1552,"Winston-Salem, North Carolina",1349.0233275924727
1553,"Wichita, Kansas",1030.3554113529644
1554,"Miami-Fort Lauderdale, Florida",1857.4689453423857
1555,"Dallas-Fort Worth, Texas",1243.4413434970743
1556,"Orlando, Florida",1424.473499889929
1557,"New York, New York",1948.7476827699174
1558,"Orlando, Florida",1691.7981486829838
1559,"Minneapolis-St Paul, Minnesota",1368.5339422063005
1560,"Seattle, Washington",1789.5930118762565
1561,"Atlanta, Georgia",1710.898936072821
1562,"Little Rock, Arkansas",917.3731965822878
1563,"Boulder, Colorado",2711.2456540214607
1564,"Nashville, Tennessee",2000.085990247028
1565,"Washington, District of Columbia",2947.50369444857
1566,"Dallas-Fort Worth, Texas",1742.3638945269513
1567,"Los Angeles-Long Beach-Anaheim, California",2419.069530033887
1568,"Washington, District of Columbia",2038.284353359984
1569,"Dallas-Fort Worth, Texas",1857.8359246635655
1570,"Indianapolis, Indiana",902.48441882172
1571,"Portland, Oregon",1755.8055648437594
1572,"Dallas-Fort Worth, Texas",1536.0902350634738
1573,"Portland, Oregon",2246.1796370246348
1574,"Los Angeles-Long Beach-Anaheim, California",2413.170838980848
1575,"Melbourne, Florida",1556.7587246681255
1576,"San Diego, California",2576.8796023638465
1577,"Boise City, Idaho",1128.447425519174
1578,"Dallas-Fort Worth, Texas",1836.1824016358769
1579,"San Diego, California",2381.6603529256467
1580,"Ventura, California",2804.2225485115696
1581,"Boston, Massachusetts",2493.053297289369
1582,"Philadelphia, Pennsylvania",1913.8564494345728
1583,"Seattle, Washington",2357.6391139227444
1584,"Washington, District of Columbia",1804.4339317612935
1585,"Seattle, Washington",1645.8526820482386
1586,"Washington, District of Columbia",2075.85917978487
1587,"Harrisburg, Pennsylvania",1180.195850944675
1588,"Seattle, Washington",2129.972339886286
1589,"Tucson, Arizona",1564.5843098743678
1590,"San Jose, California",3985.7744990652855
1591,"Columbia, South Carolina",1041.9769075827003
1592,"Boston, Massachusetts",2165.15361031177
1593,"Philadelphia, Pennsylvania",1610.2857927643724
1594,"Boulder, Colorado",2167.6799167905424
1595,"Washington, District of Columbia",1957.9837546375272
1596,"Miami-Fort Lauderdale, Florida",1625.259215163628
1597,"San Diego, California",2587.263929668181
1598,"Seattle, Washington",2264.7915853041063
1599,"Detroit, Michigan",875.7504747827695
1600,"Houston, Texas",1988.5288888342473
1601,"Washington, District of Columbia",2046.9978991674361
1602,"New York, New York",2806.8273642970016
1603,"Austin, Texas",1951.1274937446644
1604,"San Francisco, California",2764.913127248489
1605,"Charlotte, North Carolina",1783.758772643463
1606,"Sacramento, California",1515.349967026073
1607,"Fort Myers, Florida",1546.8798358405818
1608,"Houston, Texas",1446.9403149403465
1609,"Los Angeles-Long Beach-Anaheim, California",2727.9042021181185
1610,"Atlanta, Georgia",1831.1731706999756
1611,"Orlando, Florida",1537.449759220934
1612,"North Port-Sarasota-Bradenton, Florida",1996.6103820703672
1613,"Chicago, Illinois",1592.2714015268662
1614,"Sacramento, California",2047.0668972216627
1615,"Providence, Rhode Island",1844.391978744262
1616,"Portland, Oregon",1502.923436640732
1617,"Minneapolis-St Paul, Minnesota",1286.8345155957222
1618,"Phoenix, Arizona",1371.3916992828417
1619,"Tampa, Florida",1453.1297764336418
1620,"Denver, Colorado",1612.7614955277945
1621,"Washington, District of Columbia",3596.6323210681567
1622,"Orlando, Florida",1853.4985449330063
1623,"San Francisco, California",3177.943747684749
1624,"New York, New York",2583.9653117750518
1625,"Boise City, Idaho",1390.969483441294
1626,"Daytona Beach, Florida",1388.5697941158335
1627,"Dallas-Fort Worth, Texas",1409.9344630073688
1628,"Dallas-Fort Worth, Texas",2046.09093982246
1629,"Los Angeles-Long Beach-Anaheim, California",3171.634824353766
1630,"Colorado Springs, Colorado",1734.5940451766223
1631,"Phoenix, Arizona",1818.5249918889438
1632,"Philadelphia, Pennsylvania",2032.7294949242855
1633,"Dallas-Fort Worth, Texas",2270.584289861058
1634,"Boston, Massachusetts",2626.456549391218
1635,"Riverside, California",1616.7023722075166
1636,"Nashville, Tennessee",2076.118521352288
1637,"Tulsa, Oklahoma",1394.0255766212438
1638,"Boston, Massachusetts",2119.9209884226607
1639,"Minneapolis-St Paul, Minnesota",1284.6530992262178
1640,"Portland, Oregon",2364.115317196887
1641,"Orlando, Florida",1748.2941070540153
1642,"San Francisco, California",2657.4279301019974
1643,"New York, New York",1961.1165079474154
1644,"Indianapolis, Indiana",1309.3586785213063
1645,"Los Angeles-Long Beach-Anaheim, California",2482.7934025482937
1646,"Tampa, Florida",1725.674057144834
1647,"Austin, Texas",1616.883801368338
1648,"Los Angeles-Long Beach-Anaheim, California",2109.6237261028973
1649,"Phoenix, Arizona",1723.9486726634539
1650,"Orlando, Florida",1398.100123091273
1651,"Tampa, Florida",1381.4149871234622
1652,"Seattle, Washington",2177.537478459004
1653,"Daytona Beach, Florida",1242.1523939048175
1654,"Detroit, Michigan",1242.3621190425201
1655,"Chicago, Illinois",1225.0283880395468
1656,"San Francisco, California",2534.2859283447206
1657,"Dallas-Fort Worth, Texas",1776.0501239534967
1658,"Baltimore, Maryland",1235.8279649705864
1659,"Seattle, Washington",1706.266046855927
1660,"Orlando, Florida",1914.7614137260284
1661,"Orlando, Florida",1940.71280473776
1662,"San Antonio, Texas",1641.4000783317272
1663,"Baltimore, Maryland",1241.2614234107268
1664,"Atlanta, Georgia",1848.4782509804709
1665,"Seattle, Washington",1991.2657121638451
1666,"Tampa, Florida",1527.1327977658063
1667,"Chicago, Illinois",1478.9445419844033
1668,"New Haven, Connecticut",1003.6138476942824
1669,"Tampa, Florida",1676.2177951352087
1670,"Raleigh, North Carolina",1597.4475528487906
1671,"Tampa, Florida",1451.4260959208766
1672,"Portland, Oregon",1768.3410771356594
1673,"Detroit, Michigan",1275.069262112866
1674,"North Port-Sarasota-Bradenton, Florida",2816.890573621572
1675,"Orlando, Florida",1603.4409655150564
1676,"Los Angeles-Long Beach-Anaheim, California",3427.5746073531213
1677,"Boston, Massachusetts",2269.2130233903663
1678,"Los Angeles-Long Beach-Anaheim, California",4408.71707832281
1679,"New York, New York",2171.4180885465084
1680,"Miami-Fort Lauderdale, Florida",2343.8139701033474
1681,"St. Louis, Missouri",951.7107333912427
1682,"Denver, Colorado",1592.917590909362
1683,"Miami-Fort Lauderdale, Florida",3129.4473101567146
1684,"Riverside, California",2305.849737825909
1685,"New York, New York",1897.6781320958728
1686,"Minneapolis-St Paul, Minnesota",1704.6832311909895
1687,"Seattle, Washington",1954.0551819708294
1688,"Tampa, Florida",1529.9172442449437
1689,"Seattle, Washington",1729.460330713946
1690,"Washington, District of Columbia",1368.4621994288184
1691,"Jacksonville, Florida",1471.2720348225282
1692,"Washington, District of Columbia",2433.2420444248246
1693,"San Francisco, California",2780.8789799402157
1694,"Los Angeles-Long Beach-Anaheim, California",3268.6301042019886
1695,"Austin, Texas",1844.5799413374073
1696,"Salt Lake City, Utah",1159.1605383681676
1697,"Portland, Oregon",1619.3126929189166
1698,"Los Angeles-Long Beach-Anaheim, California",2337.4274338971945
1699,"Washington, District of Columbia",2032.2366908041136
1700,"Charlotte, North Carolina",1529.402030981551
1701,"Chicago, Illinois",1560.7303129788359
1702,"Los Angeles-Long Beach-Anaheim, California",1940.4632352395856
1703,"Virginia Beach, Virginia",1430.2335875912172
1704,"San Francisco, California",3200.3858575235304
1705,"Jacksonville, Florida",1606.6074697884223
1706,"Kansas City, Missouri",1084.374152464605
1707,"Boston, Massachusetts",2264.5722075945723
1708,"Pittsburgh, Pennsylvania",998.790195532816
1709,"San Antonio, Texas",1252.9816361077374
1710,"Los Angeles-Long Beach-Anaheim, California",2533.222469355282
1711,"Chicago, Illinois",2010.5549384678345
1712,"Miami-Fort Lauderdale, Florida",1857.7470295202202
1713,"Los Angeles-Long Beach-Anaheim, California",2414.8404242723336
1714,"Atlanta, Georgia",1208.89226317984
1715,"Kansas City, Missouri",1296.467415874118
1716,"Cincinnati, Ohio",945.1612108136961
1717,"New York, New York",1987.109557506173
1718,"Stockton, California",2165.2452400155075
1719,"Austin, Texas",1642.7103985303172
1720,"Dallas-Fort Worth, Texas",1735.7455132567807
1721,"Washington, District of Columbia",1788.2348563306973
1722,"Miami-Fort Lauderdale, Florida",2702.5056244217653
1723,"Kansas City, Missouri",1043.8000799140186
1724,"Phoenix, Arizona",1836.8061797607265
1725,"Boston, Massachusetts",2407.1200946588333
1726,"Dallas-Fort Worth, Texas",1312.126170874287
1727,"Kansas City, Missouri",1117.9917367570047
1728,"Tampa, Florida",1300.254302238398
1729,"Los Angeles-Long Beach-Anaheim, California",3042.502455194872
1730,"Los Angeles-Long Beach-Anaheim, California",2147.8354683849493
1731,"Minneapolis-St Paul, Minnesota",1687.685561821215
1732,"New Haven, Connecticut",1691.1241024680553
1733,"Memphis, Tennessee",1738.0754259532027
1734,"Columbus, Ohio",1268.411102799149
1735,"Miami-Fort Lauderdale, Florida",2456.814445116472
1736,"Washington, District of Columbia",1507.08215909132
1737,"Columbia, South Carolina",1086.7423992800236
1738,"Portland, Oregon",1387.7961359263643
1739,"Phoenix, Arizona",1614.7051162648427
1740,"Stamford, Connecticut",1794.6351730405265
1741,"Los Angeles-Long Beach-Anaheim, California",2566.5652079083743
1742,"Cincinnati, Ohio",1698.0468749050788
1743,"Detroit, Michigan",1042.7121735408455
1744,"Seattle, Washington",2056.647019126254
1745,"Portland, Oregon",2135.000248171087
1746,"San Diego, California",2300.72431237966
1747,"Dallas-Fort Worth, Texas",1337.6151147984247
1748,"Washington, District of Columbia",2457.761915905045
1749,"Jacksonville, Florida",1566.4642901882103
1750,"Chicago, Illinois",2019.3495344720532
1751,"Orlando, Florida",1385.8593279456095
1752,"Tampa, Florida",1800.0051097500696
1753,"Seattle, Washington",1625.207919914953
1754,"Portland, Oregon",1803.124981290818
1755,"New York, New York",2063.1315932435577
1756,"Phoenix, Arizona",1532.3851766687296
1757,"Atlanta, Georgia",1397.4386076245005
1758,"Tampa, Florida",1961.9992737494615
1759,"Riverside, California",1203.150038139153
1760,"Fort Myers, Florida",1797.277155054948
1761,"Fort Myers, Florida",1779.3246441776023
1762,"Los Angeles-Long Beach-Anaheim, California",2437.7992139584608
1763,"Riverside, California",2602.73480037982
